2, 5150, Note_on_c, 0, 59, 76
2, 5347, Note_off_c, 0, 59, 0
2, 5655, Note_on_c, 0, 62, 75
2, 5655, Note_on_c, 0, 43, 67
2, 5655, Note_on_c, 0, 55, 77
2, 5857, Note_off_c, 0, 62, 0
2, 6134, Note_off_c, 0, 43, 0
2, 6164, Note_off_c, 0, 55, 0
2, 6165, Note_on_c, 0, 61, 78
2, 6361, Control_c, 0, 7, 102
2, 6367, Note_off_c, 0, 61, 0
2, 6675, Note_on_c, 0, 59, 75
2, 6872, Note_off_c, 0, 59, 0
2, 7180, Note_on_c, 0, 64, 68
2, 7180, Note_on_c, 0, 67, 82
2, 7180, Note_on_c, 0, 43, 68
2, 7180, Note_on_c, 0, 55, 78
2, 7421, Note_off_c, 0, 64, 0
2, 7436, Note_off_c, 0, 67, 0
2, 7437, Note_on_c, 0, 69, 75
2, 7577, Note_off_c, 0, 43, 0
2, 7577, Note_off_c, 0, 55, 0
2, 7669, Note_off_c, 0, 69, 0
2, 7685, Note_on_c, 0, 71, 75
2, 7917, Note_off_c, 0, 71, 0
2, 7933, Note_on_c, 0, 73, 75
2, 8176, Note_off_c, 0, 73, 0
2, 8196, Note_on_c, 0, 62, 72
2, 8196, Note_on_c, 0, 74, 86
2, 8196, Note_on_c, 0, 43, 72
2, 8196, Note_on_c, 0, 55, 82
2, 8430, Note_off_c, 0, 62, 0
2, 8430, Note_off_c, 0, 74, 0
2, 8631, Note_off_c, 0, 43, 0
2, 8631, Note_off_c, 0, 55, 0
2, 8738, Note_on_c, 0, 61, 67
2, 8738, Note_on_c, 0, 73, 81
2, 8938, Note_off_c, 0, 61, 0
2, 8938, Note_off_c, 0, 73, 0
2, 9246, Note_on_c, 0, 59, 68
2, 9246, Note_on_c, 0, 71, 82
2, 9443, Note_off_c, 0, 59, 0
2, 9443, Note_off_c, 0, 71, 0
2, 9751, Note_on_c, 0, 62, 67
2, 9751, Note_on_c, 0, 74, 81
2, 9751, Note_on_c, 0, 43, 67
2, 9751, Note_on_c, 0, 55, 77
2, 9953, Note_off_c, 0, 62, 0
2, 9953, Note_off_c, 0, 74, 0
2, 10230, Note_off_c, 0, 43, 0
2, 10260, Note_off_c, 0, 55, 0
2, 10261, Note_on_c, 0, 61, 70
2, 10261, Note_on_c, 0, 73, 84
2, 10463, Note_off_c, 0, 61, 0
2, 10463, Note_off_c, 0, 73, 0
2, 10771, Note_on_c, 0, 59, 67
2, 10771, Note_on_c, 0, 71, 81
2, 10968, Note_off_c, 0, 59, 0
2, 10968, Note_off_c, 0, 71, 0
2, 11276, Note_on_c, 0, 64, 68
2, 11276, Note_on_c, 0, 76, 82
2, 11276, Note_on_c, 0, 43, 68
2, 11276, Note_on_c, 0, 55, 78
2, 11473, Note_off_c, 0, 64, 0
2, 11473, Note_off_c, 0, 76, 0
2, 11673, Note_off_c, 0, 43, 0
2, 11673, Note_off_c, 0, 55, 0
2, 11781, Note_on_c, 0, 61, 67
2, 11781, Note_on_c, 0, 73, 81
2, 11980, Note_off_c, 0, 61, 0
2, 11980, Note_off_c, 0, 73, 0
2, 12292, Note_on_c, 0, 62, 72
2, 12292, Note_on_c, 0, 74, 86
2, 12292, Note_on_c, 0, 43, 72
2, 12292, Note_on_c, 0, 55, 82
2, 12526, Note_off_c, 0, 62, 0
2, 12526, Note_off_c, 0, 74, 0
2, 12727, Note_off_c, 0, 43, 0
2, 12727, Note_off_c, 0, 55, 0
2, 12834, Note_on_c, 0, 61, 67
2, 12834, Note_on_c, 0, 73, 81
2, 13034, Note_off_c, 0, 61, 0
2, 13034, Note_off_c, 0, 73, 0
2, 13342, Note_on_c, 0, 59, 68
2, 13342, Note_on_c, 0, 71, 82
2, 13539, Note_off_c, 0, 59, 0
2, 13539, Note_off_c, 0, 71, 0
2, 13847, Note_on_c, 0, 62, 67
2, 13847, Note_on_c, 0, 74, 81
2, 13847, Note_on_c, 0, 43, 67
2, 13847, Note_on_c, 0, 55, 77
2, 14049, Note_off_c, 0, 62, 0
2, 14049, Note_off_c, 0, 74, 0
2, 14326, Note_off_c, 0, 43, 0
2, 14356, Note_off_c, 0, 55, 0
2, 14357, Note_on_c, 0, 61, 70
2, 14357, Note_on_c, 0, 73, 84
2, 14559, Note_off_c, 0, 61, 0
2, 14559, Note_off_c, 0, 73, 0
2, 14867, Note_on_c, 0, 59, 67
2, 14867, Note_on_c, 0, 71, 81
2, 14941, Note_off_c, 0, 59, 0
2, 14941, Note_off_c, 0, 71, 0
2, 15372, Note_on_c, 0, 76, 76
2, 15372, Note_on_c, 0, 43, 68
2, 15372, Note_on_c, 0, 55, 78
2, 15569, Note_off_c, 0, 76, 0
2, 15769, Note_off_c, 0, 43, 0
2, 15769, Note_off_c, 0, 55, 0
2, 15877, Note_on_c, 0, 78, 75
2, 16076, Note_off_c, 0, 78, 0
2, 16388, Note_on_c, 0, 67, 75
2, 16388, Note_on_c, 0, 79, 80
2, 16388, Note_on_c, 0, 43, 72
2, 16388, Note_on_c, 0, 55, 82
2, 16823, Note_off_c, 0, 79, 0
2, 16823, Note_off_c, 0, 43, 0
2, 16823, Note_off_c, 0, 55, 0
2, 17943, Note_on_c, 0, 43, 67
2, 17943, Note_on_c, 0, 55, 77
2, 18422, Note_off_c, 0, 43, 0
2, 18452, Note_off_c, 0, 55, 0
2, 19467, Note_off_c, 0, 67, 0
2, 19468, Note_on_c, 0, 66, 68
2, 19468, Note_on_c, 0, 78, 82
2, 19468, Note_on_c, 0, 43, 68
2, 19468, Note_on_c, 0, 55, 82
2, 19865, Note_off_c, 0, 43, 0
2, 19865, Note_off_c, 0, 55, 0
2, 19942, Note_off_c, 0, 66, 0
2, 19972, Note_off_c, 0, 78, 0
2, 19973, Note_on_c, 0, 67, 67
2, 19973, Note_on_c, 0, 79, 81
2, 20479, Note_off_c, 0, 67, 0
2, 20479, Note_off_c, 0, 79, 0
2, 20484, Note_on_c, 0, 67, 67
2, 20484, Note_on_c, 0, 79, 81
2, 20484, Note_on_c, 0, 48, 72
2, 20484, Note_on_c, 0, 60, 86
2, 20919, Note_off_c, 0, 48, 0
2, 20919, Note_off_c, 0, 60, 0
2, 22039, Note_on_c, 0, 48, 67
2, 22039, Note_on_c, 0, 60, 77
2, 22518, Note_off_c, 0, 48, 0
2, 22548, Note_off_c, 0, 60, 0
2, 23563, Note_off_c, 0, 67, 0
2, 23563, Note_off_c, 0, 79, 0
2, 23564, Note_on_c, 0, 66, 68
2, 23564, Note_on_c, 0, 78, 82
2, 23564, Note_on_c, 0, 48, 68
2, 23564, Note_on_c, 0, 60, 82
2, 23961, Note_off_c, 0, 48, 0
2, 23961, Note_off_c, 0, 60, 0
2, 24038, Note_off_c, 0, 66, 0
2, 24068, Note_off_c, 0, 78, 0
2, 24069, Note_on_c, 0, 67, 67
2, 24069, Note_on_c, 0, 79, 81
2, 24575, Note_off_c, 0, 67, 0
2, 24575, Note_off_c, 0, 79, 0
2, 24580, Note_on_c, 0, 67, 72
2, 24580, Note_on_c, 0, 79, 86
2, 24580, Note_on_c, 0, 50, 72
2, 24580, Note_on_c, 0, 62, 86
2, 25015, Note_off_c, 0, 50, 0
2, 25015, Note_off_c, 0, 62, 0
2, 26135, Note_on_c, 0, 50, 67
2, 26135, Note_on_c, 0, 62, 77
2, 26614, Note_off_c, 0, 50, 0
2, 26644, Note_off_c, 0, 67, 0
2, 26644, Note_off_c, 0, 79, 0
2, 26644, Note_off_c, 0, 62, 0
2, 26645, Note_on_c, 0, 69, 70
2, 26645, Note_on_c, 0, 81, 84
2, 27155, Note_on_c, 0, 50, 75
2, 27629, Note_off_c, 0, 50, 0
2, 27659, Note_off_c, 0, 69, 0
2, 27659, Note_off_c, 0, 81, 0
2, 27660, Note_on_c, 0, 66, 68
2, 27660, Note_on_c, 0, 78, 82
2, 27660, Note_on_c, 0, 45, 76
2, 28134, Note_off_c, 0, 45, 0
2, 28165, Note_on_c, 0, 50, 75
2, 28641, Note_off_c, 0, 50, 0
2, 28671, Note_off_c, 0, 66, 0
2, 28671, Note_off_c, 0, 78, 0
2, 28676, Note_on_c, 0, 67, 67
2, 28676, Note_on_c, 0, 79, 81
2, 28676, Note_on_c, 0, 52, 72
2, 28676, Note_on_c, 0, 64, 82
2, 29111, Note_off_c, 0, 52, 0
2, 29111, Note_off_c, 0, 64, 0
2, 30231, Note_on_c, 0, 52, 67
2, 30231, Note_on_c, 0, 64, 77
2, 30710, Note_off_c, 0, 52, 0
2, 30740, Note_off_c, 0, 64, 0
2, 31755, Note_off_c, 0, 67, 0
2, 31755, Note_off_c, 0, 79, 0
2, 31756, Note_on_c, 0, 66, 68
2, 31756, Note_on_c, 0, 78, 82
2, 31756, Note_on_c, 0, 52, 68
2, 31756, Note_on_c, 0, 64, 82
2, 32153, Note_off_c, 0, 52, 0
2, 32153, Note_off_c, 0, 64, 0
2, 32230, Note_off_c, 0, 66, 0
2, 32260, Note_off_c, 0, 78, 0
2, 32261, Note_on_c, 0, 67, 67
2, 32261, Note_on_c, 0, 79, 81
2, 32767, Note_off_c, 0, 67, 0
2, 32767, Note_off_c, 0, 79, 0
2, 32772, Note_on_c, 0, 67, 67
2, 32772, Note_on_c, 0, 79, 81
2, 32772, Note_on_c, 0, 43, 72
2, 32772, Note_on_c, 0, 55, 86
2, 33207, Note_off_c, 0, 43, 0
2, 33207, Note_off_c, 0, 55, 0
2, 33822, Note_on_c, 0, 50, 76
2, 34296, Note_off_c, 0, 50, 0
2, 34327, Note_on_c, 0, 43, 67
2, 34327, Note_on_c, 0, 55, 81
2, 34806, Note_off_c, 0, 43, 0
2, 34836, Note_off_c, 0, 55, 0
2, 35347, Note_on_c, 0, 50, 75
2, 35821, Note_off_c, 0, 50, 0
2, 35851, Note_off_c, 0, 67, 0
2, 35851, Note_off_c, 0, 79, 0
2, 35852, Note_on_c, 0, 66, 68
2, 35852, Note_on_c, 0, 78, 82
2, 35852, Note_on_c, 0, 43, 68
2, 35852, Note_on_c, 0, 55, 82
2, 36326, Note_off_c, 0, 66, 0
2, 36326, Note_off_c, 0, 43, 0
2, 36356, Note_off_c, 0, 78, 0
2, 36356, Note_off_c, 0, 55, 0
2, 36357, Note_on_c, 0, 67, 67
2, 36357, Note_on_c, 0, 79, 81
2, 36357, Note_on_c, 0, 50, 75
2, 36833, Note_off_c, 0, 50, 0
2, 36863, Note_off_c, 0, 67, 0
2, 36863, Note_off_c, 0, 79, 0
2, 36868, Note_on_c, 0, 67, 67
2, 36868, Note_on_c, 0, 79, 81
2, 36868, Note_on_c, 0, 48, 72
2, 36868, Note_on_c, 0, 60, 86
2, 37303, Note_off_c, 0, 48, 0
2, 37303, Note_off_c, 0, 60, 0
2, 37918, Note_on_c, 0, 55, 76
2, 38392, Note_off_c, 0, 55, 0
2, 38423, Note_on_c, 0, 48, 67
2, 38423, Note_on_c, 0, 60, 81
2, 38902, Note_off_c, 0, 48, 0
2, 38932, Note_off_c, 0, 60, 0
2, 39443, Note_on_c, 0, 55, 75
2, 39917, Note_off_c, 0, 55, 0
2, 39947, Note_off_c, 0, 67, 0
2, 39947, Note_off_c, 0, 79, 0
2, 39948, Note_on_c, 0, 66, 68
2, 39948, Note_on_c, 0, 78, 82
2, 39948, Note_on_c, 0, 48, 68
2, 39948, Note_on_c, 0, 60, 82
2, 40422, Note_off_c, 0, 66, 0
2, 40422, Note_off_c, 0, 48, 0
2, 40452, Note_off_c, 0, 78, 0
2, 40452, Note_off_c, 0, 60, 0
2, 40453, Note_on_c, 0, 67, 67
2, 40453, Note_on_c, 0, 79, 81
2, 40453, Note_on_c, 0, 55, 75
2, 40929, Note_off_c, 0, 55, 0
2, 40959, Note_off_c, 0, 67, 0
2, 40959, Note_off_c, 0, 79, 0
2, 40964, Note_on_c, 0, 67, 72
2, 40964, Note_on_c, 0, 79, 86
2, 40964, Note_on_c, 0, 50, 72
2, 40964, Note_on_c, 0, 62, 86
2, 41399, Note_off_c, 0, 50, 0
2, 41399, Note_off_c, 0, 62, 0
2, 42014, Note_on_c, 0, 57, 76
2, 42488, Note_off_c, 0, 57, 0
2, 42519, Note_on_c, 0, 50, 67
2, 42519, Note_on_c, 0, 62, 81
2, 42998, Note_off_c, 0, 50, 0
2, 43028, Note_off_c, 0, 67, 0
2, 43028, Note_off_c, 0, 79, 0
2, 43028, Note_off_c, 0, 62, 0
2, 43029, Note_on_c, 0, 69, 70
2, 43029, Note_on_c, 0, 81, 84
2, 43539, Note_on_c, 0, 50, 75
2, 44013, Note_off_c, 0, 50, 0
2, 44043, Note_off_c, 0, 69, 0
2, 44043, Note_off_c, 0, 81, 0
2, 44044, Note_on_c, 0, 66, 68
2, 44044, Note_on_c, 0, 78, 82
2, 44044, Note_on_c, 0, 57, 68
2, 44044, Note_on_c, 0, 62, 82
2, 44518, Note_off_c, 0, 57, 0
2, 44548, Note_off_c, 0, 62, 0
2, 44549, Note_on_c, 0, 50, 75
2, 45025, Note_off_c, 0, 50, 0
2, 45055, Note_off_c, 0, 66, 0
2, 45055, Note_off_c, 0, 78, 0
2, 45060, Note_on_c, 0, 67, 72
2, 45060, Note_on_c, 0, 79, 86
2, 45060, Note_on_c, 0, 43, 72
2, 45060, Note_on_c, 0, 55, 86
2, 45495, Note_off_c, 0, 43, 0
2, 45495, Note_off_c, 0, 55, 0
2, 46109, Note_off_c, 0, 67, 0
2, 46109, Note_off_c, 0, 79, 0
2, 46110, Note_on_c, 0, 81, 76
2, 46110, Note_on_c, 0, 50, 76
2, 46584, Note_off_c, 0, 81, 0
2, 46584, Note_off_c, 0, 50, 0
2, 46615, Note_on_c, 0, 83, 75
2, 46615, Note_on_c, 0, 43, 67
2, 46615, Note_on_c, 0, 55, 81
2, 47094, Note_off_c, 0, 83, 0
2, 47094, Note_off_c, 0, 43, 0
2, 47124, Note_off_c, 0, 55, 0
2, 47125, Note_on_c, 0, 84, 78
2, 47604, Note_off_c, 0, 84, 0
2, 47635, Note_on_c, 0, 83, 75
2, 47635, Note_on_c, 0, 50, 75
2, 48109, Note_off_c, 0, 83, 0
2, 48109, Note_off_c, 0, 50, 0
2, 48140, Note_on_c, 0, 81, 76
2, 48140, Note_on_c, 0, 43, 68
2, 48140, Note_on_c, 0, 55, 82
2, 48614, Note_off_c, 0, 81, 0
2, 48614, Note_off_c, 0, 43, 0
2, 48644, Note_off_c, 0, 55, 0
2, 48645, Note_on_c, 0, 79, 75
2, 48645, Note_on_c, 0, 50, 75
2, 49121, Note_off_c, 0, 79, 0
2, 49121, Note_off_c, 0, 50, 0
2, 49156, Note_on_c, 0, 43, 72
2, 49156, Note_on_c, 0, 55, 86
2, 49369, Control_c, 0, 7, 110
2, 49591, Note_off_c, 0, 43, 0
2, 49591, Note_off_c, 0, 55, 0
2, 50206, Note_on_c, 0, 50, 76
2, 50680, Note_off_c, 0, 50, 0
2, 50711, Note_on_c, 0, 43, 67
2, 50711, Note_on_c, 0, 55, 81
2, 51190, Note_off_c, 0, 43, 0
2, 51220, Note_off_c, 0, 55, 0
2, 51221, Note_on_c, 0, 59, 78
2, 51700, Note_off_c, 0, 59, 0
2, 51731, Note_on_c, 0, 62, 75
2, 51731, Note_on_c, 0, 50, 75
2, 52205, Note_off_c, 0, 62, 0
2, 52205, Note_off_c, 0, 50, 0
2, 52236, Note_on_c, 0, 67, 76
2, 52236, Note_on_c, 0, 43, 68
2, 52236, Note_on_c, 0, 55, 82
2, 52710, Note_off_c, 0, 67, 0
2, 52710, Note_off_c, 0, 43, 0
2, 52740, Note_off_c, 0, 55, 0
2, 52741, Note_on_c, 0, 71, 75
2, 52741, Note_on_c, 0, 50, 75
2, 53082, Note_on_c, 0, 71, 67
2, 53167, Note_on_c, 0, 74, 67
2, 53217, Note_off_c, 0, 71, 0
2, 53217, Note_off_c, 0, 50, 0
2, 53252, Note_on_c, 0, 83, 80
2, 53252, Note_on_c, 0, 79, 81
2, 53252, Note_on_c, 0, 55, 80
2, 53763, Note_off_c, 0, 55, 0
2, 53794, Note_on_c, 0, 43, 75
2, 54271, Note_off_c, 0, 43, 0
2, 54302, Note_on_c, 0, 50, 76
2, 54776, Note_off_c, 0, 50, 0
2, 54807, Note_on_c, 0, 55, 75
2, 55286, Note_off_c, 0, 55, 0
2, 55316, Note_off_c, 0, 83, 0
2, 55317, Note_on_c, 0, 81, 78
2, 55317, Note_on_c, 0, 43, 78
2, 55796, Note_off_c, 0, 81, 0
2, 55796, Note_off_c, 0, 43, 0
2, 55827, Note_on_c, 0, 83, 75
2, 55827, Note_on_c, 0, 50, 75
2, 56301, Note_off_c, 0, 83, 0
2, 56301, Note_off_c, 0, 50, 0
2, 56332, Note_on_c, 0, 86, 76
2, 56332, Note_on_c, 0, 55, 76
2, 56806, Note_off_c, 0, 55, 0
2, 56837, Note_on_c, 0, 43, 75
2, 57178, Note_on_c, 0, 76, 67
2, 57263, Note_on_c, 0, 79, 67
2, 57313, Note_off_c, 0, 43, 0
2, 57343, Note_off_c, 0, 86, 0
2, 57343, Note_off_c, 0, 71, 0
2, 57343, Note_off_c, 0, 74, 0
2, 57343, Note_off_c, 0, 79, 0
2, 57348, Note_on_c, 0, 88, 80
2, 57348, Note_on_c, 0, 84, 81
2, 57348, Note_on_c, 0, 60, 80
2, 57783, Note_off_c, 0, 88, 0
2, 57859, Note_off_c, 0, 60, 0
2, 57890, Note_on_c, 0, 48, 75
2, 58367, Note_off_c, 0, 48, 0
2, 58398, Note_on_c, 0, 79, 76
2, 58398, Note_on_c, 0, 55, 76
2, 58872, Note_off_c, 0, 55, 0
2, 58903, Note_on_c, 0, 60, 75
2, 59382, Note_off_c, 0, 60, 0
2, 59413, Note_on_c, 0, 48, 78
2, 59892, Note_off_c, 0, 48, 0
2, 59923, Note_on_c, 0, 55, 75
2, 60397, Note_off_c, 0, 55, 0
2, 60427, Note_off_c, 0, 79, 0
2, 60428, Note_on_c, 0, 81, 76
2, 60428, Note_on_c, 0, 60, 76
2, 60902, Note_off_c, 0, 81, 0
2, 60902, Note_off_c, 0, 60, 0
2, 60933, Note_on_c, 0, 83, 75
2, 60933, Note_on_c, 0, 48, 75
2, 61274, Note_on_c, 0, 69, 67
2, 61359, Note_on_c, 0, 74, 67
2, 61409, Note_off_c, 0, 83, 0
2, 61409, Note_off_c, 0, 48, 0
2, 61439, Note_off_c, 0, 76, 0
2, 61439, Note_off_c, 0, 79, 0
2, 61439, Note_off_c, 0, 84, 0
2, 61444, Note_on_c, 0, 81, 80
2, 61444, Note_on_c, 0, 78, 81
2, 61444, Note_on_c, 0, 62, 80
2, 61955, Note_off_c, 0, 62, 0
2, 61986, Note_on_c, 0, 50, 75
2, 62463, Note_off_c, 0, 50, 0
2, 62494, Note_on_c, 0, 57, 76
2, 62968, Note_off_c, 0, 57, 0
2, 62998, Note_off_c, 0, 81, 0
2, 62999, Note_on_c, 0, 79, 75
2, 62999, Note_on_c, 0, 62, 75
2, 63478, Note_off_c, 0, 79, 0
2, 63478, Note_off_c, 0, 62, 0
2, 63509, Note_on_c, 0, 81, 78
2, 63509, Note_on_c, 0, 50, 78
2, 63988, Note_off_c, 0, 81, 0
2, 63988, Note_off_c, 0, 50, 0
2, 64019, Note_on_c, 0, 83, 75
